"","indicator","p value","test type","dependent.var.value","independent.var.value","numbers","se","min","max"
"1514","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","Other","Male",6.38497941996286,NA,NA,NA
"1614","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","Private individuals/organisations","Male",34.1679930714682,NA,NA,NA
"1711","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","WFP","Male",1946.70059290749,NA,NA,NA
"1811","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","WFP Bangladesh military","Male",64.2882118151655,NA,NA,NA
"1911","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","WFP Bangladesh military Private individuals/organisations","Male",5.67743086964799,NA,NA,NA
"2010","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","WFP I don't know","Male",0,NA,NA,NA
"2118","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","WFP Other","Male",1.97481827999243,NA,NA,NA
"2214","VAR.153...from.whom.did.your.family.receive.this.food.assistance.",0.145720581934047,"Pearson's X^2: Rao & Scott adjustment","WFP Private individuals/organisations","Male",8.99255411679529,NA,NA,NA
"Female73","VAR.154...from.whom.did.your.family.receive.this.food.assistance..wfp",0.0208949803739993,"two sample ttest on difference in means (two sided)",NA,"Female",0.973671186091213,0.00500691904899202,0.963857805081681,0.983484567100745
"Male73","VAR.154...from.whom.did.your.family.receive.this.food.assistance..wfp",0.0208949803739993,"two sample ttest on difference in means (two sided)",NA,"Male",0.958634210466323,0.00336962611056911,0.952029864648242,0.965238556284405
"Female74","VAR.155...from.whom.did.your.family.receive.this.food.assistance..bangladesh.military",0.763676151821923,"two sample ttest on difference in means (two sided)",NA,"Female",0.0518918220228418,0.00809953718634343,0.0360170208461658,0.0677666231995178
"Male74","VAR.155...from.whom.did.your.family.receive.this.food.assistance..bangladesh.military",0.763676151821923,"two sample ttest on difference in means (two sided)",NA,"Male",0.0547798964657007,0.00488089937456136,0.0452135094793964,0.064346283452005
"Female75","VAR.156...from.whom.did.your.family.receive.this.food.assistance..private.individuals.organisations",0.0704928582874948,"two sample ttest on difference in means (two sided)",NA,"Female",0.0148501564194231,0.00369262864613605,0.00761273726471555,0.0220875755741306
"Male75","VAR.156...from.whom.did.your.family.receive.this.food.assistance..private.individuals.organisations",0.0704928582874948,"two sample ttest on difference in means (two sided)",NA,"Male",0.02370912984389,0.00265556011638946,0.0185043276569857,0.0289139320307943
"Female76","VAR.157...from.whom.did.your.family.receive.this.food.assistance..other",0.00140949824669223,"two sample ttest on difference in means (two sided)",NA,"Female",0,0,0,0
"Male76","VAR.157...from.whom.did.your.family.receive.this.food.assistance..other",0.00140949824669223,"two sample ttest on difference in means (two sided)",NA,"Male",0.00395238470904155,0.00123673861269133,0.00152842156987651,0.00637634784820659
"Female77","VAR.158...from.whom.did.your.family.receive.this.food.assistance..i.don.t.know",0.313382975616162,"two sample ttest on difference in means (two sided)",NA,"Female",0.00197927927812949,0.00139113163379704,-0.000747288621867067,0.00470584717812605
"Male77","VAR.158...from.whom.did.your.family.receive.this.food.assistance..i.don.t.know",0.313382975616162,"two sample ttest on difference in means (two sided)",NA,"Male",0.000491754441275468,0.000491707520169904,-0.000471974589185045,0.00145548347173598
"1136","VAR.161...has.your.family.received.a.donation.of.bms.infant.formula.or.baby.bottles..breastmilk.substitute..",0.0266491473507375,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",1.4028582347044,NA,NA,NA
"287","VAR.161...has.your.family.received.a.donation.of.bms.infant.formula.or.baby.bottles..breastmilk.substitute..",0.0266491473507375,"Pearson's X^2: Rao & Scott adjustment","No","Female",806.594096188617,NA,NA,NA
"359","VAR.161...has.your.family.received.a.donation.of.bms.infant.formula.or.baby.bottles..breastmilk.substitute..",0.0266491473507375,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",39.5985452435511,NA,NA,NA
"453","VAR.161...has.your.family.received.a.donation.of.bms.infant.formula.or.baby.bottles..breastmilk.substitute..",0.0266491473507375,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",6.0487493246044,NA,NA,NA
"543","VAR.161...has.your.family.received.a.donation.of.bms.infant.formula.or.baby.bottles..breastmilk.substitute..",0.0266491473507375,"Pearson's X^2: Rao & Scott adjustment","No","Male",2050.98930244633,NA,NA,NA
"643","VAR.161...has.your.family.received.a.donation.of.bms.infant.formula.or.baby.bottles..breastmilk.substitute..",0.0266491473507375,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",171.366448562195,NA,NA,NA
"1137","VAR.162...does.this.family.have.children.under.5.years.old..6.59.months..",4.83569872143011e-11,"Pearson's X^2: Rao & Scott adjustment","No","Female",439.44376958573,NA,NA,NA
"288","VAR.162...does.this.family.have.children.under.5.years.old..6.59.months..",4.83569872143011e-11,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",408.151730081142,NA,NA,NA
"360","VAR.162...does.this.family.have.children.under.5.years.old..6.59.months..",4.83569872143011e-11,"Pearson's X^2: Rao & Scott adjustment","No","Male",849.684408036769,NA,NA,NA
"454","VAR.162...does.this.family.have.children.under.5.years.old..6.59.months..",4.83569872143011e-11,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",1378.72009229636,NA,NA,NA
"1138","VAR.163...did.these.children..under.5.years..receive.the.blanket.supplementary.food.ration.in.the.last.month.",0.00474292185328149,"Pearson's X^2: Rao & Scott adjustment","No","Female",251.033505576044,NA,NA,NA
"289","VAR.163...did.these.children..under.5.years..receive.the.blanket.supplementary.food.ration.in.the.last.month.",0.00474292185328149,"Pearson's X^2: Rao & Scott adjustment","Yes","Female",162.109687518072,NA,NA,NA
"363","VAR.163...did.these.children..under.5.years..receive.the.blanket.supplementary.food.ration.in.the.last.month.",0.00474292185328149,"Pearson's X^2: Rao & Scott adjustment","No","Male",717.323945710998,NA,NA,NA
"455","VAR.163...did.these.children..under.5.years..receive.the.blanket.supplementary.food.ration.in.the.last.month.",0.00474292185328149,"Pearson's X^2: Rao & Scott adjustment","Yes","Male",648.532861194885,NA,NA,NA
"Female78","VAR.164...enter.the.number.of.girls.aged.6.to.14.in.the.family.",0.440293848616646,"two sample ttest on difference in means (two sided)",NA,"Female",0.684582873440434,0.0312711974886822,0.623292452609177,0.74587329427169
"Male78","VAR.164...enter.the.number.of.girls.aged.6.to.14.in.the.family.",0.440293848616646,"two sample ttest on difference in means (two sided)",NA,"Male",0.655768491697127,0.0202671569236705,0.616045594057711,0.695491389336543
"Female79","VAR.165...how.many.girls.attended..3.out.of.6.days..a.primary.learning.centre.last.week..either.public.private.madrassas..",0.0245464704124229,"two sample ttest on difference in means (two sided)",NA,"Female",0.96330578374018,0.0418708437354651,0.881240438016364,1.045371129464
"Male79","VAR.165...how.many.girls.attended..3.out.of.6.days..a.primary.learning.centre.last.week..either.public.private.madrassas..",0.0245464704124229,"two sample ttest on difference in means (two sided)",NA,"Male",1.0761130102702,0.0273782706007163,1.02245258593381,1.1297734346066
"Female80","VAR.166...how.many.of.these.girls.went.to.public.primary.school..free..last.week.",0.738320420009848,"two sample ttest on difference in means (two sided)",NA,"Female",0.864461758522364,0.0488364464575128,0.76874408233272,0.960179434712008
"Male80","VAR.166...how.many.of.these.girls.went.to.public.primary.school..free..last.week.",0.738320420009848,"two sample ttest on difference in means (two sided)",NA,"Male",0.844916628334406,0.0301139137126037,0.785894442024156,0.903938814644656
"Female81","VAR.167...how.many.of.these.girls.went.to.private.paid.primary.school.last.week.",0.81867641944216,"two sample ttest on difference in means (two sided)",NA,"Female",0.12732950573681,0.0271564827169932,0.0741037776647194,0.180555233808902
"Male81","VAR.167...how.many.of.these.girls.went.to.private.paid.primary.school.last.week.",0.81867641944216,"two sample ttest on difference in means (two sided)",NA,"Male",0.119847301357367,0.0176779253322973,0.0851992043846757,0.154495398330058
"Female82","VAR.168...how.many.of.these.girls.went.to.madrassas.last.week.",0.367928145055236,"two sample ttest on difference in means (two sided)",NA,"Female",0.422440219407956,0.0453817640212681,0.333493596371375,0.511386842444537
"Male82","VAR.168...how.many.of.these.girls.went.to.madrassas.last.week.",0.367928145055236,"two sample ttest on difference in means (two sided)",NA,"Male",0.471010401610494,0.0270776737095319,0.417939136354684,0.524081666866303
"Female83","VAR.169...how.many.of.these.girls.went.to.another.type.of.school.last.week.",0.558239082686345,"two sample ttest on difference in means (two sided)",NA,"Female",0.0282642539065445,0.0128971603955357,0.0029862840284582,0.0535422237846307
"Male83","VAR.169...how.many.of.these.girls.went.to.another.type.of.school.last.week.",0.558239082686345,"two sample ttest on difference in means (two sided)",NA,"Male",0.0194975727062475,0.00761331249330926,0.00457575441631249,0.0344193909961825
"Female84","VAR.170...girls.edu.check",0.85618307343584,"two sample ttest on difference in means (two sided)",NA,"Female",1.40013422514314,0.0412018243897148,1.31938013324196,1.48088831704433
"Male84","VAR.170...girls.edu.check",0.85618307343584,"two sample ttest on difference in means (two sided)",NA,"Male",1.4089740496908,0.0259552307800488,1.35810273215148,1.45984536723012
"Female85","VAR.172...enter.the.number.of.boys.aged.6.to.14.in.the.family.",0.544417738336213,"two sample ttest on difference in means (two sided)",NA,"Female",0.71444250212286,0.0316346022922419,0.652439820964818,0.776445183280903
"Male85","VAR.172...enter.the.number.of.boys.aged.6.to.14.in.the.family.",0.544417738336213,"two sample ttest on difference in means (two sided)",NA,"Male",0.737441267718804,0.0208601270747573,0.696556169939351,0.778326365498258
"Female86","VAR.173...how.many.boys.attended..3.out.of.6.days..a.primary.learning.centre.last.week..either.public.private.madrassas..",0.00058823149812874,"two sample ttest on difference in means (two sided)",NA,"Female",1.08433502256155,0.0371230931022937,1.01157509708633,1.15709494803677
"Male86","VAR.173...how.many.boys.attended..3.out.of.6.days..a.primary.learning.centre.last.week..either.public.private.madrassas..",0.00058823149812874,"two sample ttest on difference in means (two sided)",NA,"Male",1.24116557694901,0.0261392760438011,1.1899335373212,1.29239761657681
"Female87","VAR.174...how.many.of.these.boys.went.to.public.primary.school..free..last.week.",0.00402819033518882,"two sample ttest on difference in means (two sided)",NA,"Female",0.718767308411692,0.0402431642298652,0.639892155897226,0.797642460926159
"Male87","VAR.174...how.many.of.these.boys.went.to.public.primary.school..free..last.week.",0.00402819033518882,"two sample ttest on difference in means (two sided)",NA,"Male",0.866512274480197,0.0301288533112724,0.807460807094613,0.925563741865781
"Female88","VAR.175...how.many.of.these.boys.went.to.private.paid.primary.school.last.week.",0.483759140156851,"two sample ttest on difference in means (two sided)",NA,"Female",0.100627634903879,0.0222107914800202,0.0570952835349105,0.144159986272848
"Male88","VAR.175...how.many.of.these.boys.went.to.private.paid.primary.school.last.week.",0.483759140156851,"two sample ttest on difference in means (two sided)",NA,"Male",0.119505498193771,0.0150211767947648,0.0900645326706231,0.148946463716919
"Female89","VAR.176...how.many.of.these.boys.went.to.madrassas.last.week.",0.0557113524138898,"two sample ttest on difference in means (two sided)",NA,"Female",0.6315381940234,0.0429025709447335,0.547450700127548,0.715625687919252
"Male89","VAR.176...how.many.of.these.boys.went.to.madrassas.last.week.",0.0557113524138898,"two sample ttest on difference in means (two sided)",NA,"Male",0.53429060854533,0.0261175070174504,0.483101235425155,0.585479981665505
"Female90","VAR.177...how.many.of.these.boys.went.to.another.type.of.school.last.week.",0.730268140047675,"two sample ttest on difference in means (two sided)",NA,"Female",0.0234071101185403,0.0150743223809256,-0.00613801883941983,0.0529522390765005
"Male90","VAR.177...how.many.of.these.boys.went.to.another.type.of.school.last.week.",0.730268140047675,"two sample ttest on difference in means (two sided)",NA,"Male",0.0178367900169852,0.00563733793720524,0.00678781069138165,0.0288857693425888
"Female91","VAR.178...boys.edu.check",0.166749718436661,"two sample ttest on difference in means (two sided)",NA,"Female",1.42185656475306,0.0401596558560993,1.34314508564358,1.50056804386254
"Male91","VAR.178...boys.edu.check",0.166749718436661,"two sample ttest on difference in means (two sided)",NA,"Male",1.49056815245514,0.0289994831572241,1.4337302098967,1.54740609501357
"1139","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I don't understand Burmese at all","Female",771.422557841598,NA,NA,NA
"290","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I speak and read Burmese, but can't write","Female",4.16255107834268,NA,NA,NA
"364","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I speak Burmese but do not read or write Burmese","Female",50.6563004960972,NA,NA,NA
"456","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I speak, read, and write Burmese","Female",21.3540902508347,NA,NA,NA
"544","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I don't understand Burmese at all","Male",1663.07183148544,NA,NA,NA
"644","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I speak and read Burmese, but can't write","Male",31.8447485217229,NA,NA,NA
"736","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I speak Burmese but do not read or write Burmese","Male",332.180900349105,NA,NA,NA
"836","VAR.180...what.is.your.understanding.of.burmese.",2.00439738486699e-19,"Pearson's X^2: Rao & Scott adjustment","I speak, read, and write Burmese","Male",201.307019976859,NA,NA,NA
"1140","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I don't understand Bangla at all","Female",719.768616495964,NA,NA,NA
"294","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I speak and read Bangla, but can't write","Female",4.61994703923131,NA,NA,NA
"365","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I speak Bangla but do not read or write Bangla","Female",114.127081923946,NA,NA,NA
"457","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I speak, read, and write Bangla","Female",9.07985420773123,NA,NA,NA
"545","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I don't understand Bangla at all","Male",1825.28434748323,NA,NA,NA
"645","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I speak and read Bangla, but can't write","Male",14.9203094917816,NA,NA,NA
"737","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I speak Bangla but do not read or write Bangla","Male",371.216013479544,NA,NA,NA
"837","VAR.181...what.is.your.understanding.of.bangla.",0.149527864898916,"Pearson's X^2: Rao & Scott adjustment","I speak, read, and write Bangla","Male",16.9838298785736,NA,NA,NA
"1141","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I don't understand English at all","Female",826.141440346545,NA,NA,NA
"295","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I speak and read English, but can't write","Female",1.1458403685062,NA,NA,NA
"366","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I speak English but do not read or write English","Female",7.386701545529,NA,NA,NA
"458","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I speak, read, and write English","Female",12.9215174062925,NA,NA,NA
"546","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I don't understand English at all","Male",2100.74815378649,NA,NA,NA
"646","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I speak and read English, but can't write","Male",13.2628300389177,NA,NA,NA
"738","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I speak English but do not read or write English","Male",29.7548107453266,NA,NA,NA
"838","VAR.182...what.is.your.understanding.of.english.",0.00261223455143147,"Pearson's X^2: Rao & Scott adjustment","I speak, read, and write English","Male",84.6387057623954,NA,NA,NA
"1142","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","No","Female",326.262885108492,NA,NA,NA
"296","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Bangladesh SIM card","Female",507.271864812682,NA,NA,NA
"367","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Bangladesh SIM card Yes - with a Myanmar SIM card","Female",6.2676646793179,NA,NA,NA
"459","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Bangladesh SIM card Yes - with no SIM card","Female",0,NA,NA,NA
"547","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Myanmar SIM card","Female",2.02645626173843,NA,NA,NA
"647","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with no SIM card","Female",5.76662880464233,NA,NA,NA
"739","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","No","Male",553.213806088958,NA,NA,NA
"839","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Bangladesh SIM card","Male",1609.30956625468,NA,NA,NA
"930","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Bangladesh SIM card Yes - with a Myanmar SIM card","Male",22.8370473444058,NA,NA,NA
"1022","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Bangladesh SIM card Yes - with no SIM card","Male",0.738456867406502,NA,NA,NA
"1143","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with a Myanmar SIM card","Male",15.6780871437449,NA,NA,NA
"1223","VAR.183...do.you.use.a.cell.phone.to.communicate.",2.40472385198423e-11,"Pearson's X^2: Rao & Scott adjustment","Yes - with no SIM card","Male",26.6275366339362,NA,NA,NA
"Female92","VAR.184...do.you.use.a.cell.phone.to.communicate..yes...with.a.bangladesh.sim.card",3.1172645647996e-10,"two sample ttest on difference in means (two sided)",NA,"Female",0.605878074734746,0.0173637258695328,0.571845797393035,0.639910352076457
"Male92","VAR.184...do.you.use.a.cell.phone.to.communicate..yes...with.a.bangladesh.sim.card",3.1172645647996e-10,"two sample ttest on difference in means (two sided)",NA,"Male",0.732759725724116,0.00999147205693314,0.713176800339989,0.752342651108243
"Female93","VAR.185...do.you.use.a.cell.phone.to.communicate..yes...with.a.myanmar.sim.card",0.0914138889798393,"two sample ttest on difference in means (two sided)",NA,"Female",0.00978547071606226,0.00338233418647424,0.00315621752689417,0.0164147239052303
"Male93","VAR.185...do.you.use.a.cell.phone.to.communicate..yes...with.a.myanmar.sim.card",0.0914138889798393,"two sample ttest on difference in means (two sided)",NA,"Male",0.0172837267571453,0.0028596337733169,0.0116789475524698,0.0228885059618208
"Female94","VAR.186...do.you.use.a.cell.phone.to.communicate..yes...with.no.sim.card",0.164862466830869,"two sample ttest on difference in means (two sided)",NA,"Female",0.00680351512827612,0.00300385392070774,0.000916069628869524,0.0126909606276827
"Male94","VAR.186...do.you.use.a.cell.phone.to.communicate..yes...with.no.sim.card",0.164862466830869,"two sample ttest on difference in means (two sided)",NA,"Male",0.0122805323258196,0.00255200056260539,0.00727870313458705,0.0172823615170521
"Female95","VAR.187...do.you.use.a.cell.phone.to.communicate..no",8.11931780283366e-12,"two sample ttest on difference in means (two sided)",NA,"Female",0.384927580711226,0.0172871854703264,0.351045319795322,0.41880984162713
"Male95","VAR.187...do.you.use.a.cell.phone.to.communicate..no",8.11931780283366e-12,"two sample ttest on difference in means (two sided)",NA,"Male",0.248255559529815,0.00975554111889782,0.229135050287076,0.267376068772554
"Female96","VAR.190...how.many.functioning.cell.phones.does.your.family.have.",2.84471655151391e-13,"two sample ttest on difference in means (two sided)",NA,"Female",0.658611307731419,0.020293670308782,0.618836444812077,0.698386170650762
"Male96","VAR.190...how.many.functioning.cell.phones.does.your.family.have.",2.84471655151391e-13,"two sample ttest on difference in means (two sided)",NA,"Male",0.832807412538423,0.012216803475213,0.808862917720801,0.856751907356044
"1144","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face","Female",244.388379990376,NA,NA,NA
"297","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Internet","Female",0,NA,NA,NA
"368","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers","Female",235.672739137397,NA,NA,NA
"460","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers I don't know","Female",7.82532990787684,NA,NA,NA
"548","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Other (specify)","Female",6.1327550391874,NA,NA,NA
"648","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Phone call","Female",123.742406731778,NA,NA,NA
"740","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Phone call Internet","Female",0,NA,NA,NA
"840","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Phone call SMS messages","Female",0,NA,NA,NA
"931","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Printed leaflet","Female",26.4657758181647,NA,NA,NA
"1023","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Radio","Female",1.31014083192401,NA,NA,NA
"1145","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers SMS messages","Female",11.7349552190735,NA,NA,NA
"1224","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Other (specify) I don't know","Female",0.770484498575995,NA,NA,NA
"1317","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call","Female",18.6448352997896,NA,NA,NA
"1416","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call I don't know","Female",0,NA,NA,NA
"1515","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call Printed leaflet","Female",1.97778030344162,NA,NA,NA
"1615","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call Radio","Female",14.3605732752721,NA,NA,NA
"1712","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call SMS messages","Female",1.34150061807717,NA,NA,NA
"1812","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Printed leaflet","Female",2.05474736551239,NA,NA,NA
"1912","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Radio","Female",8.48610905241661,NA,NA,NA
"2011","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Radio Internet","Female",0,NA,NA,NA
"2119","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face SMS messages Radio","Female",1.34150061807717,NA,NA,NA
"2215","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","I don't know","Female",3.20919598653404,NA,NA,NA
"2311","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","I don't want to answer","Female",0,NA,NA,NA
"2411","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Internet","Female",0,NA,NA,NA
"2511","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers","Female",117.198532217793,NA,NA,NA
"2610","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers I don't want to answer","Female",0,NA,NA,NA
"2710","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Phone call","Female",5.29910930898204,NA,NA,NA
"2810","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Phone call Printed leaflet","Female",0,NA,NA,NA
"298","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Phone call SMS messages","Female",0.0379771353440121,NA,NA,NA
"304","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Radio","Female",1.54096899715199,NA,NA,NA
"3111","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Radio Internet","Female",0,NA,NA,NA
